Result of replaying M1.tpn on Process 12 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Queued States","Num. States","Calculation Time (ms)","Move-Log Fitness","Trace Fitness","Trace Length","Move-Model Fitness",Match
341,"instance_43",1,Yes,"8,00","771,00","580,00","0,00","0,50","0,50","8,00","0,50",[L]D+complete|[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]B+complete|[L]J+complete|[L/M]F|[M-REAL]D|[M-REAL]B|[L]I+complete
342,"instance_379",1,Yes,"6,00","241,00","127,00","0,00","0,67","0,65","9,00","0,67",[M-REAL]A|[L]E+complete|[L/M]C|[M-REAL]E|[M-REAL]L|[L/M]O|[L]A+complete|[L/M]M|[L]L+complete|[L/M]F|[L/M]D|[L/M]B
343,"instance_256",1,Yes,"6,00","498,00","342,00","0,00","0,67","0,65","9,00","0,67",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L]D+complete|[L]M+complete|[L]B+complete|[L/M]O|[M-REAL]M|[L/M]F|[M-REAL]D|[M-REAL]B
344,"instance_37",1,Yes,"8,00","715,00","523,00","0,00","0,50","0,50","8,00","0,50",[L/M]A|[L]H+complete|[L]G+complete|[L]E+complete|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B
345,"instance_265",1,Yes,"6,00","509,00","349,00","0,00","0,75","0,62","8,00","0,60",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]t4t8|[L]D+complete|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[M-REAL]D|[L/M]B|[L]E+complete
346,"instance_159",1,Yes,"8,00","531,00","365,00","0,00","0,50","0,50","8,00","0,50",[L]E+complete|[L]C+complete|[L]J+complete|[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L]I+complete|[L/M]F|[L/M]D|[L/M]B
347,"instance_13",1,Yes,"7,00","673,00","498,00","16,00","0,56","0,59","9,00","0,62",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L]B+complete|[L]M+complete|[L]L+complete|[L/M]D|[M-REAL]B|[L]O+complete
348,"instance_17",1,Yes,"8,00","846,00","681,00","0,00","0,50","0,50","8,00","0,50",[L/M]A|[L/M]C|[L]H+complete|[L]G+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L]B+complete|[L]D+complete|[L/M]F|[M-REAL]D|[M-REAL]B
349,"instance_497",1,Yes,"6,00","246,00","148,00","0,00","0,67","0,65","9,00","0,67",[M-REAL]A|[L]D+complete|[L/M]C|[L/M]E|[L]B+complete|[L/M]L|[L/M]O|[L/M]M|[L/M]F|[M-REAL]D|[M-REAL]B|[L]A+complete
350,"instance_372",1,Yes,"6,00","340,00","212,00","0,00","0,75","0,62","8,00","0,60",[L/M]A|[M-REAL]C|[L]F+complete|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[M-REAL]F|[L]C+complete|[L/M]D|[L/M]B
351,"instance_351",1,Yes,"6,00","379,00","227,00","0,00","0,67","0,65","9,00","0,67",[L]D+complete|[L/M]A|[L/M]C|[M-REAL]E|[L]O+complete|[L/M]L|[M-REAL]N|[L/M]M|[L/M]F|[M-REAL]D|[L]E+complete|[L/M]B
352,"instance_334",1,Yes,"8,00","545,00","387,00","0,00","0,50","0,50","8,00","0,50",[M-REAL]A|[L]J+complete|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]I+complete|[L]D+complete|[L/M]F|[M-REAL]D|[L]A+complete|[L/M]B
353,"instance_447",1,Yes,"6,00","324,00","207,00","0,00","0,75","0,62","8,00","0,60",[L/M]A|[M-REAL]C|[L]D+complete|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[M-REAL]D|[L]C+complete|[L/M]B
354,"instance_109",1,Yes,"6,00","201,00","101,00","0,00","0,67","0,65","9,00","0,67",[L]L+complete|[L]E+complete|[L]C+complete|[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]L|[L/M]O|[L/M]M|[L/M]F|[L/M]D|[L/M]B
355,"instance_341",1,Yes,"8,00","543,00","380,00","0,00","0,50","0,50","8,00","0,50",[M-REAL]A|[L]J+complete|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[L]I+complete|[L]A+complete|[L]E+complete|[L/M]B
356,"instance_322",1,Yes,"8,00","491,00","335,00","0,00","0,50","0,50","8,00","0,50",[M-REAL]A|[L]D+complete|[L]I+complete|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]J+complete|[L/M]F|[M-REAL]D|[L/M]B|[L]A+complete
357,"instance_348",1,Yes,"8,00","487,00","331,00","0,00","0,50","0,50","8,00","0,50",[M-REAL]A|[L]J+complete|[L]F+complete|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L]I+complete|[L]A+complete|[L/M]D|[L/M]B
358,"instance_235",1,Yes,"6,00","316,00","206,00","0,00","0,75","0,62","8,00","0,60",[M-REAL]A|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L]D+complete|[L/M]J|[M-REAL]t9t5|[L]A+complete|[L/M]F|[M-REAL]D|[L/M]B
359,"instance_412",1,Yes,"8,00","645,00","468,00","0,00","0,50","0,50","8,00","0,50",[L/M]A|[M-REAL]C|[L]I+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L]D+complete|[L]J+complete|[L/M]F|[M-REAL]D|[L]C+complete|[L/M]B
360,"instance_418",1,Yes,"6,00","499,00","341,00","16,00","0,67","0,65","9,00","0,67",[L/M]A|[L/M]C|[L/M]E|[M-REAL]L|[M-REAL]N|[L]B+complete|[L/M]M|[L/M]F|[L]L+complete|[L/M]D|[M-REAL]B|[L]O+complete
361,"instance_218",1,Yes,"8,00","645,00","442,00","0,00","0,50","0,50","8,00","0,50",[L]F+complete|[L/M]A|[L]J+complete|[L]E+complete|[L]I+complete|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L/M]D|[L/M]B
362,"instance_337",1,Yes,"6,00","316,00","209,00","0,00","0,75","0,62","8,00","0,60",[M-REAL]A|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B|[L]A+complete
363,"instance_356",1,Yes,"6,00","245,00","142,00","0,00","0,67","0,65","9,00","0,67",[M-REAL]A|[L]O+complete|[L/M]C|[L/M]E|[L]M+complete|[L]A+complete|[L/M]L|[M-REAL]N|[M-REAL]M|[L/M]F|[L/M]D|[L/M]B
364,"instance_314",1,Yes,"6,00","335,00","199,00","0,00","0,75","0,62","8,00","0,60",[L]C+complete|[L]F+complete|[L/M]A|[M-REAL]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[M-REAL]F|[L/M]D|[L/M]B
365,"instance_488",1,Yes,"8,00","485,00","327,00","0,00","0,50","0,50","8,00","0,50",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L]C+complete|[L]I+complete|[L]J+complete|[L]A+complete|[L/M]D|[L/M]B
366,"instance_408",1,Yes,"8,00","647,00","447,00","16,00","0,50","0,50","8,00","0,50",[L]B+complete|[L/M]A|[M-REAL]C|[L]J+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L]C+complete|[L]I+complete|[L/M]D|[M-REAL]B
367,"instance_258",1,Yes,"6,00","381,00","236,00","0,00","0,67","0,65","9,00","0,67",[L]E+complete|[L/M]A|[L/M]C|[M-REAL]E|[L/M]L|[L/M]O|[M-REAL]M|[L]B+complete|[L/M]F|[L/M]D|[M-REAL]B|[L]M+complete
368,"instance_39",1,Yes,"6,00","293,00","175,00","0,00","0,67","0,65","9,00","0,67",[L]B+complete|[L]F+complete|[L/M]A|[L/M]C|[L/M]E|[M-REAL]L|[L/M]N|[L/M]M|[M-REAL]F|[L/M]D|[M-REAL]B|[L]L+complete
369,"instance_243",1,Yes,"6,00","334,00","204,00","0,00","0,67","0,65","9,00","0,67",[L/M]A|[M-REAL]C|[L]M+complete|[L/M]E|[L/M]L|[L/M]N|[M-REAL]M|[L]C+complete|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B
370,"instance_267",1,Yes,"8,00","611,00","454,00","0,00","0,50","0,50","8,00","0,50",[L/M]A|[M-REAL]C|[L]B+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L]I+complete|[L/M]F|[L]J+complete|[L/M]D|[M-REAL]B|[L]C+complete
371,"instance_385",1,Yes,"6,00","260,00","161,00","0,00","0,75","0,62","8,00","0,60",[M-REAL]A|[L]D+complete|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[M-REAL]D|[L]A+complete|[L/M]B
372,"instance_363",1,Yes,"7,00","433,00","288,00","0,00","0,56","0,59","9,00","0,62",[M-REAL]A|[L/M]C|[L]M+complete|[L]L+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L]O+complete|[L]A+complete|[L/M]D|[L/M]B
373,"instance_111",1,Yes,"6,00","442,00","284,00","0,00","0,67","0,65","9,00","0,67",[L/M]A|[L]D+complete|[L/M]C|[L/M]E|[M-REAL]L|[L/M]O|[L]F+complete|[L/M]M|[M-REAL]F|[M-REAL]D|[L]L+complete|[L/M]B
374,"instance_157",1,Yes,"6,00","509,00","350,00","0,00","0,75","0,62","8,00","0,60",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[L]D+complete|[L/M]F|[M-REAL]D|[L]E+complete|[L/M]B
375,"instance_281",1,Yes,"8,00","419,00","274,00","0,00","0,50","0,50","8,00","0,50",[M-REAL]A|[M-REAL]C|[L]D+complete|[L/M]E|[L]H+complete|[L/M]G|[M-REAL]H|[L]C+complete|[L]A+complete|[L/M]F|[M-REAL]D|[L/M]B
376,"instance_491",1,Yes,"6,00","381,00","228,00","0,00","0,67","0,65","9,00","0,67",[L]L+complete|[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]L|[L]F+complete|[L/M]O|[L/M]M|[M-REAL]F|[L/M]D|[L]E+complete|[L/M]B
377,"instance_415",1,Yes,"6,00","390,00","248,00","0,00","0,67","0,65","9,00","0,67",[L]O+complete|[L/M]A|[L/M]C|[L/M]E|[L/M]L|[M-REAL]N|[L/M]M|[L]B+complete|[L]D+complete|[L/M]F|[M-REAL]D|[M-REAL]B
378,"instance_299",1,Yes,"6,00","300,00","194,00","0,00","0,62","0,62","8,00","0,62",[M-REAL]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[M-REAL]F|[L/M]D|[L/M]B|[L]F+complete|[L]A+complete|[L]H+complete
379,"instance_73",1,Yes,"4,00","208,00","128,00","1,00","0,78","0,76","9,00","0,78",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]N|[L/M]M|[L]B+complete|[L]D+complete|[L/M]F|[M-REAL]D|[M-REAL]B
380,"instance_74",1,Yes,"4,00","215,00","133,00","1,00","0,88","0,75","8,00","0,70",[L/M]A|[L/M]C|[L/M]E|[M-REAL]t4t8|[L]B+complete|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[L/M]D|[M-REAL]B
381,"instance_173",1,Yes,"4,00","189,00","106,00","1,00","0,88","0,75","8,00","0,70",[L]D+complete|[L/M]A|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[M-REAL]D|[L/M]B
382,"instance_186",1,Yes,"4,00","194,00","106,00","1,00","0,78","0,76","9,00","0,78",[L/M]A|[L/M]C|[L]L+complete|[L]M+complete|[L/M]E|[M-REAL]L|[L/M]O|[M-REAL]M|[L/M]F|[L/M]D|[L/M]B
383,"instance_284",1,Yes,"6,00","485,00","325,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[L]D+complete|[L]F+complete|[L]H+complete|[L/M]E|[L/M]G|[M-REAL]H|[M-REAL]F|[M-REAL]D|[L/M]B
384,"instance_61",1,Yes,"6,00","484,00","322,00","15,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[L]F+complete|[L]H+complete|[L]G+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L/M]D|[L/M]B
385,"instance_273",1,Yes,"4,00","208,00","126,00","1,00","0,78","0,76","9,00","0,78",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]O|[L]B+complete|[L/M]M|[L]D+complete|[L/M]F|[M-REAL]D|[M-REAL]B
386,"instance_20",1,Yes,"6,00","350,00","201,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[L]J+complete|[L]I+complete|[L]E+complete|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]B
387,"instance_130",1,Yes,"6,00","482,00","319,00","2,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[M-REAL]E|[L]B+complete|[L]D+complete|[L/M]G|[L/M]H|[L/M]F|[M-REAL]D|[M-REAL]B|[L]E+complete
388,"instance_387",1,Yes,"6,00","245,00","144,00","0,00","0,62","0,62","8,00","0,62",[M-REAL]A|[L]F+complete|[L/M]C|[L/M]E|[L]D+complete|[L/M]G|[L/M]H|[M-REAL]F|[M-REAL]D|[L]A+complete|[L/M]B
389,"instance_365",1,Yes,"4,00","217,00","136,00","0,00","0,88","0,75","8,00","0,70",[L/M]A|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B
390,"instance_451",1,Yes,"6,00","238,00","137,00","0,00","0,62","0,62","8,00","0,62",[M-REAL]A|[L]B+complete|[L/M]C|[L]G+complete|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]B|[L]A+complete
391,"instance_100",1,Yes,"4,00","204,00","118,00","0,00","0,78","0,76","9,00","0,78",[L/M]A|[L/M]C|[L/M]E|[L]N+complete|[L/M]L|[M-REAL]N|[L/M]M|[L]D+complete|[L/M]F|[M-REAL]D|[L/M]B
392,"instance_225",1,Yes,"4,00","188,00","104,00","0,00","0,88","0,75","8,00","0,70",[L]F+complete|[L/M]A|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[M-REAL]F|[L/M]D|[L/M]B
393,"instance_204",1,Yes,"6,00","353,00","202,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[L]H+complete|[L]G+complete|[L]E+complete|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]B
394,"instance_342",1,Yes,"4,00","205,00","117,00","0,00","0,78","0,76","9,00","0,78",[L/M]A|[L/M]C|[L/M]E|[M-REAL]L|[L]D+complete|[L/M]O|[L/M]M|[L/M]F|[M-REAL]D|[L]L+complete|[L/M]B
395,"instance_209",1,Yes,"6,00","318,00","188,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[M-REAL]C|[M-REAL]E|[L]B+complete|[L/M]G|[L/M]H|[L]E+complete|[L]C+complete|[L/M]F|[L/M]D|[M-REAL]B
396,"instance_206",1,Yes,"6,00","307,00","189,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[M-REAL]C|[L]D+complete|[L/M]E|[L]H+complete|[L/M]G|[M-REAL]H|[L/M]F|[M-REAL]D|[L]C+complete|[L/M]B
397,"instance_327",1,Yes,"6,00","379,00","237,00","0,00","0,62","0,62","8,00","0,62",[L]B+complete|[L/M]A|[L/M]C|[L/M]E|[L]F+complete|[L]H+complete|[L/M]G|[M-REAL]H|[M-REAL]F|[L/M]D|[M-REAL]B
398,"instance_441",1,Yes,"6,00","487,00","329,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[L]D+complete|[L]J+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[M-REAL]D|[L]I+complete|[L/M]B
399,"instance_118",1,Yes,"6,00","489,00","335,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]J+complete|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B|[L]I+complete
400,"instance_420",1,Yes,"4,00","147,00","79,00","0,00","0,78","0,76","9,00","0,78",[L/M]A|[L]B+complete|[L/M]C|[M-REAL]E|[L/M]L|[L/M]O|[L/M]M|[L/M]F|[L/M]D|[M-REAL]B|[L]E+complete
401,"instance_426",1,Yes,"4,00","79,00","39,00","0,00","0,78","0,76","9,00","0,78",[M-REAL]A|[L]L+complete|[L/M]C|[L/M]E|[M-REAL]L|[L]A+complete|[L/M]N|[L/M]M|[L/M]F|[L/M]D|[L/M]B
402,"instance_123",1,Yes,"6,00","487,00","329,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[L]I+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L]J+complete|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B
403,"instance_433",1,Yes,"4,00","204,00","122,00","0,00","0,78","0,76","9,00","0,78",[L/M]A|[L/M]C|[L/M]E|[L]B+complete|[L/M]L|[L/M]N|[L/M]M|[L]D+complete|[L/M]F|[M-REAL]D|[M-REAL]B
404,"instance_479",1,Yes,"5,00","327,00","204,00","0,00","0,67","0,71","9,00","0,75",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[L]O+complete|[L]M+complete|[L]L+complete|[L/M]B
405,"instance_352",1,Yes,"6,00","489,00","334,00","15,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]I+complete|[L]B+complete|[L/M]F|[L/M]D|[M-REAL]B|[L]J+complete
406,"instance_239",1,Yes,"6,00","488,00","331,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[L]H+complete|[L]B+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]B|[L]G+complete
407,"instance_8",1,Yes,"6,00","488,00","332,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[L]B+complete|[L/M]E|[L/M]G|[L]D+complete|[L]F+complete|[L/M]H|[M-REAL]F|[M-REAL]D|[M-REAL]B
408,"instance_480",1,Yes,"6,00","239,00","136,00","0,00","0,62","0,62","8,00","0,62",[M-REAL]A|[L]D+complete|[L/M]C|[L]G+complete|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[M-REAL]D|[L]A+complete|[L/M]B
409,"instance_35",1,Yes,"6,00","488,00","333,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]I+complete|[L]D+complete|[L/M]F|[M-REAL]D|[L]J+complete|[L/M]B
410,"instance_409",1,Yes,"4,00","218,00","134,00","0,00","0,88","0,75","8,00","0,70",[L/M]A|[L/M]C|[L/M]E|[M-REAL]t4t8|[L]D+complete|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[M-REAL]D|[L/M]B
411,"instance_25",1,Yes,"6,00","258,00","136,00","0,00","0,62","0,62","8,00","0,62",[L]J+complete|[L]E+complete|[L]I+complete|[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]B
412,"instance_360",1,Yes,"4,00","208,00","125,00","0,00","0,78","0,76","9,00","0,78",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]O|[L]D+complete|[L]F+complete|[L/M]M|[M-REAL]F|[M-REAL]D|[L/M]B
413,"instance_301",1,Yes,"4,00","208,00","124,00","0,00","0,78","0,76","9,00","0,78",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[M-REAL]N|[L/M]M|[L]B+complete|[L/M]F|[L/M]D|[M-REAL]B|[L]O+complete
414,"instance_389",1,Yes,"4,00","213,00","130,00","0,00","0,88","0,75","8,00","0,70",[L/M]A|[L/M]C|[L]D+complete|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[M-REAL]D|[L/M]B
415,"instance_274",1,Yes,"6,00","488,00","334,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B|[L]H+complete|[L]G+complete
416,"instance_195",1,Yes,"6,00","189,00","105,00","0,00","0,62","0,62","8,00","0,62",[M-REAL]A|[L]F+complete|[L]E+complete|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[M-REAL]F|[L]A+complete|[L/M]D|[L/M]B
417,"instance_57",1,Yes,"4,00","197,00","115,00","0,00","0,88","0,75","8,00","0,70",[L/M]A|[L]B+complete|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[L/M]D|[M-REAL]B
418,"instance_374",1,Yes,"4,00","213,00","131,00","0,00","0,88","0,75","8,00","0,70",[L/M]A|[L/M]C|[L]B+complete|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[L/M]D|[M-REAL]B
419,"instance_219",1,Yes,"6,00","306,00","187,00","0,00","0,62","0,62","8,00","0,62",[L/M]A|[M-REAL]C|[L]G+complete|[L/M]E|[M-REAL]G|[L]D+complete|[L/M]H|[L/M]F|[M-REAL]D|[L]C+complete|[L/M]B
420,"instance_470",1,Yes,"4,00","110,00","58,00","0,00","0,78","0,76","9,00","0,78",[L/M]A|[M-REAL]C|[L]F+complete|[L/M]E|[L/M]L|[L/M]O|[L/M]M|[M-REAL]F|[L]C+complete|[L/M]D|[L/M]B
421,"instance_56",1,Yes,"4,00","151,00","82,00","0,00","0,75","0,75","8,00","0,75",[L/M]A|[L]B+complete|[L/M]C|[L]H+complete|[L/M]E|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]B
422,"instance_52",1,Yes,"4,00","76,00","38,00","0,00","0,75","0,75","8,00","0,75",[M-REAL]A|[L]G+complete|[L/M]C|[L/M]E|[M-REAL]G|[L]A+complete|[L/M]H|[L/M]F|[L/M]D|[L/M]B
423,"instance_390",1,Yes,"4,00","202,00","117,00","0,00","0,75","0,75","8,00","0,75",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]I+complete|[L/M]F|[L/M]D|[L]J+complete|[L/M]B
424,"instance_165",1,Yes,"2,00","52,00","21,00","0,00","0,89","0,88","9,00","0,89",[L/M]A|[L]E+complete|[L/M]C|[M-REAL]E|[L/M]L|[L/M]O|[L/M]M|[L/M]F|[L/M]D|[L/M]B
425,"instance_486",1,Yes,"4,00","127,00","68,00","0,00","0,75","0,75","8,00","0,75",[L]I+complete|[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]J+complete|[L/M]F|[L/M]D|[L/M]B
426,"instance_252",1,Yes,"4,00","194,00","106,00","0,00","0,75","0,75","8,00","0,75",[L/M]A|[L/M]C|[L]J+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L]I+complete|[L/M]D|[L/M]B
427,"instance_139",1,Yes,"2,00","74,00","44,00","0,00","0,89","0,88","9,00","0,89",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]O|[L/M]M|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B
428,"instance_30",1,Yes,"2,00","59,00","27,00","0,00","0,89","0,88","9,00","0,89",[L]M+complete|[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]O|[M-REAL]M|[L/M]F|[L/M]D|[L/M]B
429,"instance_140",1,Yes,"4,00","195,00","114,00","0,00","0,75","0,75","8,00","0,75",[L/M]A|[L/M]C|[L/M]E|[L]B+complete|[L]D+complete|[L/M]G|[L/M]H|[L/M]F|[M-REAL]D|[M-REAL]B
430,"instance_131",1,Yes,"4,00","120,00","63,00","0,00","0,75","0,75","8,00","0,75",[L]D+complete|[L/M]A|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[L/M]F|[M-REAL]D|[L]E+complete|[L/M]B
431,"instance_307",1,Yes,"2,00","74,00","44,00","0,00","0,89","0,88","9,00","0,89",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]N|[L/M]M|[L/M]F|[L]B+complete|[L/M]D|[M-REAL]B
432,"instance_234",1,Yes,"2,00","60,00","28,00","0,00","0,89","0,88","9,00","0,89",[L/M]A|[L]M+complete|[L/M]C|[L/M]E|[L/M]L|[L/M]N|[M-REAL]M|[L/M]F|[L/M]D|[L/M]B
433,"instance_427",1,Yes,"4,00","107,00","59,00","15,00","0,75","0,75","8,00","0,75",[L/M]A|[M-REAL]C|[L]B+complete|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]B|[L]C+complete
434,"instance_438",1,Yes,"2,00","69,00","36,00","15,00","0,89","0,88","9,00","0,89",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L]M+complete|[L/M]N|[M-REAL]M|[L/M]F|[L/M]D|[L/M]B
435,"instance_330",1,Yes,"2,00","40,00","16,00","0,00","0,89","0,88","9,00","0,89",[L]C+complete|[L/M]A|[M-REAL]C|[L/M]E|[L/M]L|[L/M]O|[L/M]M|[L/M]F|[L/M]D|[L/M]B
436,"instance_226",1,Yes,"4,00","198,00","114,00","0,00","0,75","0,75","8,00","0,75",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[L]F+complete|[L/M]H|[M-REAL]F|[L/M]D|[L]G+complete|[L/M]B
437,"instance_344",1,Yes,"4,00","78,00","41,00","0,00","0,75","0,75","8,00","0,75",[M-REAL]A|[L]F+complete|[L/M]C|[L/M]E|[L]A+complete|[L/M]G|[L/M]H|[M-REAL]F|[L/M]D|[L/M]B
438,"instance_309",1,Yes,"4,00","184,00","98,00","0,00","0,75","0,75","8,00","0,75",[L/M]A|[L/M]C|[M-REAL]E|[L]D+complete|[L/M]G|[L/M]H|[L/M]F|[M-REAL]D|[L]E+complete|[L/M]B
439,"instance_458",1,Yes,"4,00","103,00","54,00","0,00","0,75","0,75","8,00","0,75",[M-REAL]A|[L/M]C|[L]D+complete|[L/M]E|[L]A+complete|[L/M]G|[L/M]H|[L/M]F|[M-REAL]D|[L/M]B
440,"instance_400",1,Yes,"2,00","62,00","31,00","0,00","0,89","0,88","9,00","0,89",[L]D+complete|[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]O|[L/M]M|[L/M]F|[M-REAL]D|[L/M]B
441,"instance_489",1,Yes,"4,00","129,00","70,00","0,00","0,75","0,75","8,00","0,75",[L]J+complete|[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]I+complete|[L/M]F|[L/M]D|[L/M]B
442,"instance_405",1,Yes,"4,00","192,00","105,00","0,00","0,75","0,75","8,00","0,75",[L/M]A|[L/M]C|[L]I+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L]J+complete|[L/M]F|[L/M]D|[L/M]B
443,"instance_371",1,Yes,"2,00","70,00","40,00","0,00","0,89","0,88","9,00","0,89",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L]B+complete|[L/M]O|[L/M]M|[L/M]F|[L/M]D|[M-REAL]B
