Result of replaying M2.tpn on Process 13 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Queued States","Num. States","Calculation Time (ms)","Move-Log Fitness","Trace Fitness","Trace Length","Move-Model Fitness",Match
252,"instance_421",1,Yes,"15,00","3.005,00","2.856,00","16,00","0,50","0,48","14,00","0,47",[L/M]A|[L]AA+complete|[L/M]C|[M-REAL]T|[L/M]V|[L]B+complete|[L]W+complete|[L/M]X|[L]AE+complete|[L]AB+complete|[L/M]Z|[L/M]AD|[M-REAL]AB|[M-REAL]AA|[M-REAL]AE|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[L]D+complete|[L/M]U|[M-REAL]D|[M-REAL]B|[L]T+complete
253,"instance_381",1,Yes,"9,00","1.461,00","1.119,00","0,00","0,76","0,72","17,00","0,72",[M-REAL]A|[L]AE+complete|[L]B+complete|[L/M]C|[L/M]T|[L/M]AD|[L/M]V|[L/M]Z|[L/M]Y|[L]A+complete|[L/M]AB|[L]U+complete|[L/M]W|[M-REAL]AE|[L/M]AF|[L/M]AA|[L/M]AD|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[M-REAL]B
254,"instance_164",1,Yes,"15,00","2.965,00","2.775,00","21,00","0,50","0,48","14,00","0,47",[L/M]A|[M-REAL]C|[M-REAL]T|[L]AE+complete|[L]W+complete|[L/M]V|[L/M]Z|[L]U+complete|[L/M]AB|[L]C+complete|[L]T+complete|[L]B+complete|[L/M]AD|[L/M]X|[L]D+complete|[L/M]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[M-REAL]U|[M-REAL]D|[M-REAL]B
255,"instance_15",1,Yes,"8,00","3.095,00","2.632,00","18,00","0,74","0,76","19,00","0,82",[L/M]A|[L/M]C|[L/M]E|[L]R+complete|[L/M]G|[L/M]Q|[L/M]L|[L/M]I|[L/M]N|[L/M]J|[L/M]M|[L]H+complete|[L]S+complete|[L/M]K|[L]F+complete|[L/M]R|[M-REAL]t17t5\n\n$invisible$|[M-REAL]H|[M-REAL]F|[L]Q+complete|[L/M]D|[L/M]B
256,"instance_495",1,Yes,"9,00","1.970,00","1.658,00","17,00","0,76","0,72","17,00","0,72",[L/M]A|[L]T+complete|[L/M]C|[M-REAL]T|[L/M]Z|[L/M]V|[L/M]AD|[L/M]Y|[L/M]AC|[L]B+complete|[L/M]AE|[L/M]AA|[L/M]W|[L/M]AF|[M-REAL]AD|[L]D+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[M-REAL]B|[L]AD+complete
257,"instance_219",1,Yes,"11,00","3.335,00","3.167,00","16,00","0,69","0,65","16,00","0,65",[L/M]A|[L/M]C|[L]H+complete|[L]I+complete|[L/M]E|[L/M]G|[L/M]L|[L/M]K|[L/M]O|[L/M]J|[L]D+complete|[L]R+complete|[L]F+complete|[L/M]M|[L/M]Q|[M-REAL]I|[M-REAL]H|[M-REAL]R|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[M-REAL]D|[L/M]B
258,"instance_470",1,Yes,"12,00","2.602,00","2.347,00","16,00","0,59","0,62","17,00","0,67",[L/M]A|[L/M]C|[M-REAL]T|[L/M]AD|[M-REAL]Z|[L]AD+complete|[L/M]AB|[L]B+complete|[L]Y+complete|[L/M]V|[M-REAL]X|[L/M]W|[L]AF+complete|[L/M]AE|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L]T+complete|[L]Z+complete|[L]AE+complete|[L/M]U|[L/M]D|[M-REAL]B
259,"instance_336",1,Yes,"11,00","3.091,00","2.833,00","38,00","0,69","0,65","16,00","0,65",[L]C+complete|[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]G|[L/M]Q|[L]E+complete|[L/M]L|[L/M]K|[L/M]P|[L]H+complete|[L/M]J|[L/M]I|[L/M]R|[L]D+complete|[L]F+complete|[L/M]M|[M-REAL]t17t5\n\n$invisible$|[M-REAL]H|[M-REAL]F|[M-REAL]D|[L/M]B
260,"instance_77",1,Yes,"10,00","1.658,00","1.338,00","15,00","0,65","0,69","17,00","0,73",[L]C+complete|[L/M]A|[M-REAL]C|[M-REAL]T|[L/M]V|[L]AF+complete|[L/M]Y|[L/M]Z|[L/M]AB|[L/M]W|[L/M]AA|[L]D+complete|[L]AE+complete|[L/M]AD|[L]AD+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L]T+complete|[L/M]U|[M-REAL]D|[L/M]B
261,"instance_184",1,Yes,"13,00","2.285,00","2.065,00","0,00","0,57","0,55","14,00","0,53",[L]Z+complete|[L]C+complete|[L]V+complete|[L/M]A|[M-REAL]C|[L]U+complete|[L/M]T|[M-REAL]Z|[L]B+complete|[L]AE+complete|[L/M]AB|[M-REAL]V|[L/M]Y|[L/M]AD|[L/M]W|[L/M]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[M-REAL]B
262,"instance_188",1,Yes,"7,00","1.395,00","1.071,00","16,00","0,82","0,78","17,00","0,78",[L/M]A|[L]V+complete|[L/M]C|[L/M]T|[L/M]AD|[L/M]Z|[L]D+complete|[L/M]AE|[L/M]AF|[M-REAL]V|[L/M]Y|[L/M]AD|[L/M]AC|[L/M]W|[L]U+complete|[L/M]AA|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L/M]B
263,"instance_194",1,Yes,"10,00","1.702,00","1.362,00","0,00","0,65","0,69","17,00","0,73",[M-REAL]A|[L]AF+complete|[L/M]C|[L]AB+complete|[L/M]T|[L/M]Z|[L]D+complete|[L/M]V|[L/M]X|[L/M]W|[L/M]AD|[M-REAL]AB|[L]A+complete|[L]AD+complete|[L/M]AA|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L]AE+complete|[L/M]U|[M-REAL]D|[L/M]B
264,"instance_192",1,Yes,"13,00","2.290,00","2.079,00","16,00","0,57","0,55","14,00","0,53",[M-REAL]A|[L]AC+complete|[L]D+complete|[L/M]C|[M-REAL]T|[L]B+complete|[L]W+complete|[L/M]AD|[L/M]Z|[L/M]V|[L/M]X|[L]A+complete|[L/M]AE|[M-REAL]AB|[L]T+complete|[L/M]AA|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[M-REAL]B
265,"instance_94",1,Yes,"13,00","2.674,00","2.503,00","16,00","0,57","0,55","14,00","0,53",[L/M]A|[L/M]C|[L]AB+complete|[L]AD+complete|[L]W+complete|[L/M]T|[M-REAL]AD|[L]D+complete|[L]X+complete|[L/M]AE|[L/M]Z|[M-REAL]AB|[L]U+complete|[L/M]AA|[L/M]V|[M-REAL]t30t20\n\n$invisible$|[M-REAL]X|[M-REAL]W|[M-REAL]U|[M-REAL]D|[L/M]B
266,"instance_56",1,Yes,"9,00","3.007,00","2.734,00","17,00","0,75","0,71","16,00","0,71",[L/M]A|[L]F+complete|[L/M]C|[L/M]E|[L/M]G|[L/M]Q|[L/M]K|[L/M]J|[L]D+complete|[L/M]L|[L/M]R|[L/M]P|[L]B+complete|[L]H+complete|[L/M]M|[L/M]I|[M-REAL]t17t5\n\n$invisible$|[M-REAL]H|[M-REAL]F|[M-REAL]D|[M-REAL]B
267,"instance_398",1,Yes,"9,00","3.099,00","2.875,00","31,00","0,75","0,71","16,00","0,71",[L/M]A|[L/M]C|[L/M]E|[L]M+complete|[L/M]Q|[L/M]G|[L/M]J|[L]F+complete|[L/M]L|[L/M]K|[L/M]R|[L/M]I|[L]B+complete|[L/M]N|[L]D+complete|[L/M]H|[M-REAL]M|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[M-REAL]D|[M-REAL]B
268,"instance_251",1,Yes,"13,00","2.673,00","2.499,00","0,00","0,57","0,55","14,00","0,53",[L/M]A|[L/M]C|[M-REAL]T|[L]B+complete|[L]U+complete|[L/M]Z|[L/M]AB|[M-REAL]V|[L]D+complete|[L/M]X|[L]AE+complete|[L/M]W|[L/M]AA|[L/M]AD|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[M-REAL]B|[L]V+complete|[L]T+complete
269,"instance_5",1,Yes,"9,00","2.804,00","2.386,00","22,00","0,75","0,71","16,00","0,71",[L]F+complete|[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L]D+complete|[L/M]J|[L/M]I|[L]R+complete|[L/M]Q|[L/M]K|[L]P+complete|[L/M]L|[M-REAL]N|[L/M]M|[L/M]H|[M-REAL]R|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[M-REAL]D|[L/M]B
270,"instance_487",1,Yes,"13,00","2.557,00","2.316,00","16,00","0,57","0,55","14,00","0,53",[L/M]A|[M-REAL]C|[M-REAL]T|[L]AE+complete|[L]U+complete|[L]B+complete|[L/M]Z|[L/M]AD|[M-REAL]V|[L/M]Y|[L]C+complete|[L/M]W|[L/M]AB|[L/M]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L]T+complete|[L]V+complete|[L/M]D|[M-REAL]B
271,"instance_135",1,Yes,"9,00","2.814,00","2.374,00","22,00","0,75","0,71","16,00","0,71",[L/M]A|[L]K+complete|[L/M]C|[L]P+complete|[L/M]E|[L]M+complete|[L/M]L|[L/M]Q|[L/M]G|[L/M]I|[L/M]J|[L/M]R|[M-REAL]K|[L]F+complete|[L/M]H|[M-REAL]N|[M-REAL]t17t5\n\n$invisible$|[M-REAL]M|[M-REAL]F|[L/M]D|[L/M]B
272,"instance_261",1,Yes,"9,00","2.522,00","1.996,00","15,00","0,75","0,71","16,00","0,71",[M-REAL]A|[L/M]C|[L]J+complete|[L/M]E|[L]N+complete|[L/M]Q|[L/M]G|[L/M]L|[L]F+complete|[L/M]K|[M-REAL]N|[L]A+complete|[L/M]M|[L/M]R|[L/M]I|[M-REAL]J|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[L/M]D|[L/M]B
273,"instance_383",1,Yes,"13,00","2.671,00","2.494,00","15,00","0,57","0,55","14,00","0,53",[L/M]A|[L]W+complete|[L/M]C|[M-REAL]T|[L]D+complete|[L]Y+complete|[L/M]Z|[L]AA+complete|[L/M]AD|[L]B+complete|[L/M]V|[L/M]AB|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[M-REAL]X|[M-REAL]W|[L/M]U|[M-REAL]D|[M-REAL]B|[L]T+complete
274,"instance_303",1,Yes,"9,00","2.202,00","1.702,00","16,00","0,75","0,71","16,00","0,71",[L/M]A|[M-REAL]C|[L]G+complete|[L]O+complete|[L/M]E|[M-REAL]G|[L/M]J|[L/M]L|[L/M]K|[L/M]I|[L]R+complete|[L]C+complete|[L/M]Q|[M-REAL]N|[L/M]M|[L/M]H|[M-REAL]R|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[L/M]B
275,"instance_369",1,Yes,"9,00","2.410,00","1.950,00","16,00","0,75","0,71","16,00","0,71",[L]C+complete|[L/M]A|[M-REAL]C|[L/M]E|[L/M]Q|[M-REAL]G|[L/M]K|[M-REAL]L|[L/M]N|[L/M]R|[L]B+complete|[L/M]I|[L/M]J|[L/M]M|[L]G+complete|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[M-REAL]B|[L]L+complete
276,"instance_434",1,Yes,"7,00","1.126,00","765,00","0,00","0,82","0,78","17,00","0,78",[L/M]A|[M-REAL]C|[L/M]T|[L/M]Z|[L]C+complete|[L]U+complete|[L/M]V|[L/M]AC|[L/M]Y|[L/M]W|[L]AF+complete|[L/M]AD|[L/M]AE|[L/M]AA|[M-REAL]AF|[L/M]AD|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[L/M]B
277,"instance_217",1,Yes,"10,00","2.224,00","1.957,00","24,00","0,65","0,69","17,00","0,73",[L/M]A|[L/M]C|[L/M]T|[L]U+complete|[L/M]V|[L/M]Z|[L]W+complete|[L/M]Y|[L/M]AB|[L]AF+complete|[L]D+complete|[L]AE+complete|[L/M]AA|[L/M]AD|[L]AD+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[M-REAL]U|[M-REAL]D|[L/M]B
278,"instance_216",1,Yes,"13,00","2.263,00","2.022,00","15,00","0,57","0,55","14,00","0,53",[M-REAL]A|[L]Z+complete|[L]T+complete|[L]B+complete|[L/M]C|[M-REAL]T|[L]AA+complete|[L/M]AD|[L/M]V|[L]U+complete|[L/M]Y|[L/M]AE|[M-REAL]Z|[L/M]AB|[L/M]W|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[M-REAL]B|[L]A+complete
279,"instance_327",1,Yes,"9,00","2.318,00","1.823,00","16,00","0,75","0,71","16,00","0,71",[L/M]A|[M-REAL]C|[M-REAL]E|[L]J+complete|[L/M]G|[L/M]Q|[L/M]K|[L/M]L|[L/M]I|[L]C+complete|[L/M]O|[M-REAL]J|[L]D+complete|[L]E+complete|[L/M]H|[L/M]M|[L/M]R|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[M-REAL]D|[L/M]B
280,"instance_326",1,Yes,"13,00","2.523,00","2.265,00","16,00","0,57","0,55","14,00","0,53",[L]B+complete|[L]W+complete|[L/M]A|[M-REAL]C|[L]X+complete|[L]U+complete|[L/M]T|[L/M]AD|[L]C+complete|[L/M]Z|[L]AA+complete|[L/M]AC|[L/M]V|[L/M]AE|[M-REAL]X|[M-REAL]W|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[M-REAL]B
281,"instance_424",1,Yes,"13,00","2.134,00","1.860,00","3,00","0,57","0,55","14,00","0,53",[M-REAL]A|[M-REAL]C|[L]X+complete|[L]AB+complete|[L/M]T|[L/M]AD|[L/M]V|[L/M]AE|[L]D+complete|[L]A+complete|[L]AA+complete|[L/M]Z|[M-REAL]X|[L/M]W|[M-REAL]AB|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[L]C+complete|[L/M]U|[M-REAL]D|[L/M]B
282,"instance_231",1,Yes,"6,00","2.309,00","1.778,00","16,00","0,79","0,82","19,00","0,88",[L/M]A|[L/M]C|[L]R+complete|[L/M]E|[L/M]G|[L/M]L|[L/M]Q|[L/M]O|[L/M]R|[L/M]K|[L/M]J|[L]S+complete|[L/M]I|[L/M]M|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[L]B+complete|[L/M]F|[L/M]D|[M-REAL]B|[L]Q+complete
283,"instance_309",1,Yes,"13,00","2.326,00","2.156,00","15,00","0,57","0,55","14,00","0,53",[M-REAL]A|[L/M]C|[M-REAL]T|[L]AA+complete|[L/M]V|[L/M]AD|[L]B+complete|[L/M]Z|[L/M]Y|[L]U+complete|[L/M]AE|[L/M]AB|[L]A+complete|[L]D+complete|[L]T+complete|[L/M]W|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[M-REAL]B
284,"instance_350",1,Yes,"7,00","1.524,00","1.241,00","0,00","0,82","0,78","17,00","0,78",[L/M]A|[L/M]C|[L/M]T|[L/M]AD|[L/M]V|[L/M]Z|[L]AD+complete|[L/M]AC|[L/M]Y|[L/M]AE|[L]D+complete|[L/M]AF|[L/M]W|[L]B+complete|[L/M]AA|[M-REAL]AD|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[M-REAL]B
285,"instance_12",1,Yes,"10,00","2.129,00","1.811,00","16,00","0,65","0,69","17,00","0,73",[L]W+complete|[L/M]A|[L/M]C|[L]AF+complete|[L]D+complete|[L/M]T|[L/M]Z|[L/M]V|[L/M]AB|[L/M]Y|[L/M]AD|[L]U+complete|[L/M]AA|[L]AD+complete|[L/M]AE|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L]AE+complete|[L/M]B
286,"instance_18",1,Yes,"13,00","2.270,00","2.032,00","0,00","0,57","0,55","14,00","0,53",[M-REAL]A|[L]T+complete|[L]AE+complete|[L]B+complete|[L/M]C|[M-REAL]T|[L]Y+complete|[L/M]Z|[L/M]V|[L/M]AC|[L/M]AD|[M-REAL]X|[L/M]W|[L]A+complete|[L/M]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[L]D+complete|[L/M]U|[M-REAL]D|[M-REAL]B
287,"instance_114",1,Yes,"13,00","2.162,00","1.869,00","16,00","0,57","0,55","14,00","0,53",[M-REAL]A|[M-REAL]C|[L]U+complete|[L/M]T|[L]W+complete|[L]Y+complete|[L/M]V|[L/M]AD|[M-REAL]Z|[L/M]AB|[L/M]AA|[L]A+complete|[L]C+complete|[L]Z+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]X|[M-REAL]W|[M-REAL]U|[L/M]D|[L/M]B
288,"instance_414",1,Yes,"9,00","2.423,00","1.853,00","16,00","0,75","0,71","16,00","0,71",[L/M]A|[L]L+complete|[L]J+complete|[L/M]C|[M-REAL]E|[L]M+complete|[L/M]G|[L/M]Q|[M-REAL]L|[L/M]O|[L/M]K|[L]E+complete|[L/M]I|[L/M]R|[M-REAL]J|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]M|[L/M]F|[L/M]D|[L/M]B
289,"instance_218",1,Yes,"13,00","2.635,00","2.401,00","16,00","0,57","0,55","14,00","0,53",[L/M]A|[L]AD+complete|[L]T+complete|[L]W+complete|[L/M]C|[M-REAL]T|[M-REAL]AD|[L/M]AE|[L]AA+complete|[L]AB+complete|[L]X+complete|[L/M]V|[L/M]Z|[M-REAL]AB|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[M-REAL]X|[M-REAL]W|[L/M]U|[L/M]D|[L/M]B
290,"instance_471",1,Yes,"7,00","1.472,00","1.138,00","0,00","0,82","0,78","17,00","0,78",[L/M]A|[L/M]C|[M-REAL]T|[L/M]Z|[L/M]AB|[L/M]V|[L/M]AD|[L/M]AA|[L]T+complete|[L]U+complete|[L/M]AE|[L/M]AF|[L/M]X|[L/M]AD|[L/M]AE|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L]B+complete|[L/M]D|[M-REAL]B
291,"instance_450",1,Yes,"13,00","2.665,00","2.481,00","31,00","0,57","0,55","14,00","0,53",[L]T+complete|[L/M]A|[L/M]C|[M-REAL]T|[L]D+complete|[L/M]Z|[L]AA+complete|[L/M]V|[L]AE+complete|[L/M]AB|[L/M]AD|[L]W+complete|[L]B+complete|[L/M]X|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[M-REAL]W|[L/M]U|[M-REAL]D|[M-REAL]B
292,"instance_8",1,Yes,"13,00","2.141,00","1.889,00","15,00","0,57","0,55","14,00","0,53",[M-REAL]A|[M-REAL]C|[L]B+complete|[L/M]T|[L/M]AD|[L]Y+complete|[L/M]V|[L/M]Z|[L]U+complete|[L]A+complete|[L]AA+complete|[L/M]AE|[M-REAL]X|[L/M]W|[L]C+complete|[L/M]AC|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[M-REAL]U|[L/M]D|[M-REAL]B
293,"instance_488",1,Yes,"13,00","2.671,00","2.493,00","6,00","0,57","0,55","14,00","0,53",[L/M]A|[L/M]C|[M-REAL]T|[L]B+complete|[L]W+complete|[L]D+complete|[L]AE+complete|[L/M]AD|[L]AC+complete|[L/M]V|[L/M]X|[L/M]Z|[M-REAL]AB|[L/M]AA|[M-REAL]W|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[M-REAL]B|[L]T+complete
294,"instance_480",1,Yes,"9,00","2.343,00","1.832,00","16,00","0,75","0,71","16,00","0,71",[L/M]A|[M-REAL]C|[M-REAL]E|[L]D+complete|[L]K+complete|[L/M]Q|[L/M]L|[L/M]G|[L/M]I|[L/M]J|[L/M]R|[L]E+complete|[L/M]P|[L/M]M|[M-REAL]K|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[M-REAL]D|[L]C+complete|[L/M]B
295,"instance_401",1,Yes,"10,00","2.162,00","1.832,00","15,00","0,65","0,69","17,00","0,73",[L/M]A|[L]U+complete|[L/M]C|[M-REAL]T|[L/M]Z|[L/M]AD|[M-REAL]V|[L/M]X|[L]AF+complete|[L/M]AB|[L/M]W|[L/M]AA|[L]V+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L]AD+complete|[L/M]D|[L]T+complete|[L]AE+complete|[L/M]B
296,"instance_371",1,Yes,"9,00","2.741,00","2.379,00","4,00","0,75","0,71","16,00","0,71",[L/M]A|[M-REAL]C|[L]B+complete|[L/M]E|[L/M]G|[L/M]Q|[L/M]K|[L/M]L|[L]D+complete|[L/M]O|[L/M]I|[L/M]J|[L/M]H|[L]F+complete|[L/M]M|[L/M]R|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]C+complete
297,"instance_21",1,Yes,"9,00","2.472,00","1.857,00","15,00","0,75","0,71","16,00","0,71",[L/M]A|[L]G+complete|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]K|[L]H+complete|[L/M]Q|[L]M+complete|[L]E+complete|[L/M]L|[L/M]I|[L/M]R|[L/M]P|[L/M]J|[M-REAL]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]M|[L/M]F|[L/M]D|[L/M]B
298,"instance_143",1,Yes,"9,00","2.853,00","2.439,00","31,00","0,75","0,71","16,00","0,71",[L/M]A|[L/M]C|[M-REAL]E|[L]D+complete|[L/M]G|[L/M]Q|[L/M]R|[L/M]K|[M-REAL]L|[L/M]P|[L/M]J|[L/M]M|[M-REAL]I|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[M-REAL]D|[L]E+complete|[L]I+complete|[L]L+complete|[L/M]B
299,"instance_133",1,Yes,"13,00","2.674,00","2.504,00","17,00","0,57","0,55","14,00","0,53",[L/M]A|[L/M]C|[L]AD+complete|[L/M]T|[L/M]Z|[L]B+complete|[L]AA+complete|[L]D+complete|[L/M]AB|[M-REAL]AD|[L/M]AE|[L]W+complete|[L/M]V|[L]U+complete|[L/M]X|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[M-REAL]U|[M-REAL]D|[M-REAL]B
300,"instance_39",1,Yes,"13,00","2.261,00","2.016,00","0,00","0,57","0,55","14,00","0,53",[M-REAL]A|[L]AA+complete|[L]AE+complete|[L]Y+complete|[L/M]C|[M-REAL]T|[L]B+complete|[L/M]Z|[L/M]V|[L/M]AD|[L/M]AB|[M-REAL]X|[L]T+complete|[L]A+complete|[L/M]W|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[L/M]U|[L/M]D|[M-REAL]B
301,"instance_263",1,Yes,"9,00","2.431,00","1.925,00","16,00","0,75","0,71","16,00","0,71",[M-REAL]A|[L]R+complete|[L/M]C|[L/M]E|[L/M]L|[L/M]G|[L]M+complete|[L/M]J|[L]A+complete|[L/M]O|[L]D+complete|[L/M]I|[L/M]K|[L/M]Q|[L/M]H|[M-REAL]R|[M-REAL]M|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[M-REAL]D|[L/M]B
302,"instance_264",1,Yes,"10,00","1.806,00","1.532,00","16,00","0,65","0,69","17,00","0,73",[M-REAL]A|[L/M]C|[L]AD+complete|[L/M]T|[L]W+complete|[L/M]AD|[L/M]V|[L/M]AE|[M-REAL]Z|[L]AE+complete|[L/M]AC|[L/M]X|[L]AF+complete|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[L]A+complete|[L]Z+complete|[L/M]U|[L/M]D|[L/M]B
303,"instance_360",1,Yes,"13,00","2.302,00","2.087,00","16,00","0,57","0,55","14,00","0,53",[M-REAL]A|[L]V+complete|[L]W+complete|[L/M]C|[L/M]T|[L]AE+complete|[L]D+complete|[L/M]Z|[L/M]AB|[L/M]AA|[L/M]AD|[M-REAL]V|[L]A+complete|[L]U+complete|[L/M]Y|[M-REAL]W|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L/M]B
304,"instance_389",1,Yes,"7,00","1.350,00","1.002,00","21,00","0,82","0,78","17,00","0,78",[L/M]A|[L]AF+complete|[L/M]C|[L/M]T|[L]D+complete|[L/M]V|[L/M]AD|[L/M]Z|[L/M]X|[L/M]AE|[L/M]W|[L]AA+complete|[L/M]AB|[M-REAL]AF|[L/M]AD|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[L/M]U|[M-REAL]D|[L/M]B
305,"instance_122",1,Yes,"9,00","2.726,00","2.330,00","16,00","0,75","0,71","16,00","0,71",[L/M]A|[L/M]C|[M-REAL]E|[L/M]Q|[L]K+complete|[L]M+complete|[L/M]G|[L/M]J|[L/M]I|[L]P+complete|[L/M]L|[L/M]R|[M-REAL]K|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]N|[M-REAL]M|[L/M]F|[L]E+complete|[L/M]D|[L/M]B
306,"instance_57",1,Yes,"13,00","2.267,00","2.034,00","31,00","0,57","0,55","14,00","0,53",[M-REAL]A|[L]Y+complete|[L]U+complete|[L]D+complete|[L/M]C|[M-REAL]T|[L]B+complete|[L/M]V|[L/M]Z|[L/M]AD|[L]A+complete|[L/M]AC|[M-REAL]X|[L/M]W|[L/M]AE|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[M-REAL]B|[L]T+complete
307,"instance_260",1,Yes,"9,00","2.264,00","1.655,00","15,00","0,75","0,71","16,00","0,71",[M-REAL]A|[L]L+complete|[L]H+complete|[L/M]C|[L/M]E|[L/M]Q|[L]A+complete|[L/M]G|[L/M]R|[M-REAL]L|[L/M]N|[L]B+complete|[L/M]J|[L/M]I|[L/M]M|[L/M]K|[M-REAL]H|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[M-REAL]B
308,"instance_419",1,Yes,"9,00","2.707,00","2.245,00","21,00","0,75","0,71","16,00","0,71",[L/M]A|[L/M]C|[M-REAL]E|[L]F+complete|[L]M+complete|[L/M]G|[L/M]L|[L/M]K|[L/M]J|[L]R+complete|[L/M]Q|[L/M]I|[L/M]H|[L/M]P|[M-REAL]M|[M-REAL]R|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[L]E+complete|[L/M]D|[L/M]B
309,"instance_357",1,Yes,"9,00","2.832,00","2.431,00","31,00","0,75","0,71","16,00","0,71",[L/M]A|[L/M]C|[M-REAL]E|[L/M]G|[L/M]L|[L]B+complete|[L]R+complete|[L/M]K|[L]F+complete|[L/M]I|[L]E+complete|[L/M]Q|[L/M]J|[L/M]P|[L/M]H|[L/M]M|[M-REAL]R|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[L/M]D|[M-REAL]B
310,"instance_294",1,Yes,"11,00","2.248,00","2.002,00","84,00","0,64","0,62","14,00","0,60",[L]AE+complete|[L/M]A|[L/M]C|[M-REAL]T|[L]W+complete|[L/M]V|[L/M]Z|[L/M]Y|[L/M]AD|[L/M]AB|[L]D+complete|[L/M]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[L]B+complete|[L/M]U|[M-REAL]D|[M-REAL]B|[L]T+complete
